Anio,Tipo_Valor,region,municipio,codigo_partido,pbg_total,impuestos,vab,sector,valor
2021,Constante,Interior,MERCEDES,532,940689009.7160591,164645015.28850305,776043994.427556,publico,59348515.14228696
2021,Constante,Interior,MERCEDES,532,940689009.7160591,164645015.28850305,776043994.427556,ensenanza,47032249.49356385
2021,Constante,Interior,MERCEDES,532,940689009.7160591,164645015.28850305,776043994.427556,salud,19546171.29938341
2021,Constante,Interior,MERCEDES,532,940689009.7160591,164645015.28850305,776043994.427556,comunitarios,9127892.599865261
2021,Constante,Interior,MERCEDES,532,940689009.7160591,164645015.28850305,776043994.427556,domestico,5864074.644504958
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,bienes,1736174735.071811
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,agro,5246207.445095017
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,pesca,0
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,mineria,662422.7192021571
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,industria,1577954506.3989758
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,electricidad,59741977.35044395
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,construccion,92569621.15809424
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,servicios,2936601121.5099154
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,comercio,675882485.0020884
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,hoteles,45486018.40979987
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,transporte,533219082.64397454
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,financiero,87161988.66996722
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,inmobiliario,756986184.2202721
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,publico,236361935.21230212
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,ensenanza,195873000.33150724
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,salud,238971114.14079338
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,comunitarios,114431474.85581604
2021,Constante,AMBA,MERLO,539,5890244876.955216,1217469020.3734903,4672775856.581726,domestico,52227838.023394436
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,bienes,237966061.09640503
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,agro,121058593.2523063
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,pesca,0
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,mineria,3562688.6107948613
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,industria,88702067.76891144
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,electricidad,11044691.60955841
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,construccion,13598019.854834009
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,servicios,138060457.31821772
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,comercio,36936199.92216187
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,hoteles,1189582.657882933
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,transporte,29470191.380508468
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,financiero,4137654.137588867
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,inmobiliario,32698352.48849559
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,publico,11071540.513725318
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,ensenanza,12632143.205438996
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,salud,5500910.075473445
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,comunitarios,2346194.4603034374
2021,Constante,Interior,MONTE,547,444207753.01410365,68181234.5994809,376026518.4146228,domestico,2077688.4766387837
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,bienes,69799111.64427443
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,agro,1297574.849690147
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,pesca,0
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,mineria,0
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,industria,2758532.736993582
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,electricidad,2900954.1485368535
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,construccion,62842049.90905385
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,servicios,61613289.74500524
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,comercio,15140960.051887998
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,hoteles,2817344.801912634
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,transporte,6561549.5846155025
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,financiero,1492827.4832303855
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,inmobiliario,15917631.902189288
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,publico,8022293.59256846
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,ensenanza,7226901.836939117
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,salud,2180124.3732448835
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,comunitarios,2058088.313002481
2021,Constante,Interior,MONTE HERMOSO,553,147470098.45167658,16057697.062396923,131412401.38927966,domestico,195567.80541449858
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,bienes,1432949989.2462518
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,agro,3373096.06637892
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,pesca,0
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,mineria,440054.6685865919
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,industria,1228731626.6611748
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,electricidad,39944599.494573295
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,construccion,160460612.35553804
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,servicios,2645622637.333988
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,comercio,652903792.0575359
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,hoteles,34874071.45908337
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,transporte,465762283.72709763
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,financiero,55440227.40565814
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,inmobiliario,747731001.2647554
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,publico,204214217.16961345
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,ensenanza,205618135.2093759
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,salud,140361791.7806159
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,comunitarios,86896129.84821585
2021,Constante,AMBA,MORENO,560,5175038801.813158,1096466175.2329173,4078572626.5802402,domestico,51820987.41203713
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,bienes,1234404494.9948213
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,agro,30721.604799795088
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,pesca,0
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,mineria,1301438.275181623
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,industria,978939700.1421309
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,electricidad,55225767.32084733
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,construccion,198906867.65186176
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,servicios,2486848371.126346
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,comercio,782994566.2620177
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,hoteles,36488068.37487698
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,transporte,312001672.1669378
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,financiero,155572555.837259
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,inmobiliario,550049215.5523555
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,publico,162125135.48133245
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,ensenanza,198239335.63777024
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,salud,179712673.8707208
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,comunitarios,93240762.24769928
2021,Constante,AMBA,MORON,568,4496805806.409235,775552940.2880677,3721252866.121167,domestico,16424385.695375953
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,bienes,224816178.3083015
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,agro,123367727.22349727
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,pesca,0
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,mineria,9362.865289076424
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,industria,69428609.1025022
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,electricidad,9255169.15053298
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,construccion,22755309.966479998
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,servicios,109466126.89589277
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,comercio,28057647.423267417
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,hoteles,428661.57587904064
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,transporte,23658913.002614543
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,financiero,3361220.1191887367
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,inmobiliario,25736740.56540646
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,publico,9332366.95113113
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,ensenanza,10178758.263412517
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,salud,5593581.628256764
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,comunitarios,1463270.4958697686
2021,Constante,Interior,NAVARRO,574,391693718.0534847,57411412.84929037,334282305.2041943,domestico,1654966.87086638
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,bienes,636775612.4559253
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,agro,419354179.57314986
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,pesca,2277827.856908631
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,mineria,6746158.480258375
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,industria,94994845.32547244
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,electricidad,73375635.52226911
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,construccion,40026965.697866894
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,servicios,897629508.7169118
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,comercio,339064065.7731621
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,hoteles,9293053.824049724
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,transporte,185722194.19529516
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,financiero,25292791.77251938
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,inmobiliario,151019698.37146893
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,publico,58719200.91938637
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,ensenanza,68412085.65487486
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,salud,30009606.274516396
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,comunitarios,21260245.218302444
2021,Constante,Interior,NECOCHEA,581,1760996907.887633,226591786.71479583,1534405121.1728373,domestico,8836566.713336492
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,bienes,637221318.6493583
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,agro,505041096.95760554
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,pesca,0
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,mineria,44473.610123113016
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,industria,96981071.90647095
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,electricidad,25434304.517784134
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,construccion,9720371.657374606
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,servicios,400181268.4906994
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,comercio,150911966.35291508
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,hoteles,1599034.710224999
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,transporte,74916309.83144453
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,financiero,11772671.09142252
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,inmobiliario,72917590.97967416
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,publico,24865467.677728366
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,ensenanza,35214059.455070734
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,salud,17701987.687030483
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,comunitarios,4841369.7417938635
2021,Constante,Interior,9 DE JULIO,588,1180868603.5313287,143466016.39127094,1037402587.1400577,domestico,5440810.963394661
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,bienes,1362429960.819921
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,agro,274673174.96094155
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,pesca,0
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,mineria,208979604.62278152
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,industria,805039294.4116505
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,electricidad,41310567.12685171
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,construccion,32427319.6976954
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,servicios,933488604.7481453
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,comercio,245043273.6496085
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,hoteles,6443260.361969704
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,transporte,263725952.33310297
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,financiero,26552867.246806826
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,inmobiliario,171095376.37609088
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,publico,67982838.74517636
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,ensenanza,81261042.673299
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,salud,35879147.17944917
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,comunitarios,23835444.478181995
2021,Constante,Interior,OLAVARRIA,595,2726244731.587235,430326166.0191685,2295918565.5680666,domestico,11669401.70445997
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,bienes,194861314.74058205
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,agro,154942028.00629532
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,pesca,0
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,mineria,448055.79063947476
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,industria,12718370.66861435
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,electricidad,10585069.554822762
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,construccion,16167790.720210131
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,servicios,250307445.2492406
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,comercio,81989653.20303202
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,hoteles,1115596.334544402
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,transporte,35078221.25523733
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,financiero,6400691.071727831
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,inmobiliario,50015350.30728623
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,publico,30156000.691909872
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,ensenanza,28808970.74409343
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,salud,7876487.170304056
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,comunitarios,5572518.812317054
2021,Constante,Interior,PATAGONES,602,514464813.06532633,69296053.07550372,445168759.9898226,domestico,3293955.6587884207
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,bienes,528437825.87700903
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,agro,451707110.81398785
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,pesca,0
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,mineria,55396.95296036884
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,industria,33660076.359501705
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,electricidad,24923154.638327003
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,construccion,18092087.112232104
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,servicios,346078249.20938796
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,comercio,111277373.13952145
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,hoteles,1273432.2065603537
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,transporte,64081356.856416225
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,financiero,11555223.470113875
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,inmobiliario,63674452.66292921
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,publico,31190527.311195664
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,ensenanza,35433565.10040748
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,salud,17084097.14162097
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,comunitarios,5939013.817604762
2021,Constante,Interior,PEHUAJO,609,984241154.1785117,109725079.09211484,874516075.0863969,domestico,4569207.503017935
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,bienes,136704236.9038403
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,agro,127978108.03864972
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,pesca,0
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,mineria,0
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,industria,2830579.3117324044
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,electricidad,1062496.1314616827
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,construccion,4833053.421996492
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,servicios,52111211.771348536
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,comercio,11207896.497863268
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,hoteles,63323.77401861246
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,transporte,13044958.19918498
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,financiero,2503002.6189111834
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,inmobiliario,9843396.002191871
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,publico,5090948.1852778215
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,ensenanza,7016644.37052876
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,salud,2169067.245833776
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,comunitarios,643503.2118834126
2021,Constante,Interior,PELLEGRINI,616,210029097.36721975,21213648.6920309,188815448.67518884,domestico,528471.6656548554
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,bienes,871495997.6901302
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,agro,422596259.32470423
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,pesca,0
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,mineria,84265.78760168781
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,industria,367863728.0669187
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,electricidad,36013221.92779912
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,construccion,44938522.58310648
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,servicios,817041167.3935437
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,comercio,286390132.6535841
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,hoteles,5240398.273459956
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,transporte,131472904.37192987
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,financiero,36092662.347354025
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,inmobiliario,183011626.675955
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,publico,51904784.76883561
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,ensenanza,54680188.75147466
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,salud,34422878.870723106
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,comunitarios,24380926.57983132
2021,Constante,Interior,PERGAMINO,623,1988973457.571099,300436292.4874251,1688537165.083674,domestico,9444664.100395937
2021,Constante,Interior,PILA,630,119155487.03729354,12715636.038900722,106439850.99839282,bienes,82804793.78266373
2021,Constante,Interior,PILA,630,119155487.03729354,12715636.038900722,106439850.99839282,agro,76023233.71911736
2021,Constante,Interior,PILA,630,119155487.03729354,12715636.038900722,106439850.99839282,pesca,0
2021,Constante,Interior,PILA,630,119155487.03729354,12715636.038900722,106439850.99839282,mineria,0
2021,Constante,Interior,PILA,630,119155487.03729354,12715636.038900722,106439850.99839282,industria,1497156.9840063318
2021,Constante,Interior,PILA,630,119155487.03729354,12715636.038900722,106439850.99839282,electricidad,125673.10390773373
